t,x,y,r,θr,vx,vy,v,θv,ax,ay,a,θa,ω,α,frame,px,py,p,θp,pixelx,pixely,L,K
6.920000E0,1.603824E-2,1.202897E0,1.203004E0,8.923612E1,5.761788E-2,-2.880894E-1,2.937947E-1,-7.869007E1,5.487417E-1,2.469338E0,2.529574E0,7.747119E1,-2.921583E0,-2.630892E1,3.460000E2,5.761788E-2,-2.880894E-1,2.937947E-1,-7.869007E1,9.131289E2,5.588046E2,1.299669E0,4.315766E-2
6.940000E0,1.680647E-2,1.197519E0,1.197637E0,8.919594E1,7.682383E-2,-2.400745E-1,2.520668E-1,-7.225533E1,-2.743708E-1,1.234669E0,1.264787E0,1.025288E2,-3.841545E0,1.261522E1,3.470000E2,7.682383E-2,-2.400745E-1,2.520668E-1,-7.225533E1,9.091996E2,5.593659E2,1.305101E0,3.176883E-2
6.960000E0,1.911119E-2,1.193294E0,1.193447E0,8.908246E1,6.722086E-2,-2.304715E-1,2.400745E-1,-7.373980E1,-4.115563E-1,-1.646225E0,1.696890E0,-1.040362E2,-3.396330E0,1.716990E1,3.480000E2,6.722086E-2,-2.304715E-1,2.400745E-1,-7.373980E1,9.061123E2,5.610499E2,1.309914E0,2.881788E-2
6.980000E0,1.949531E-2,1.188300E0,1.188460E0,8.906009E1,3.841192E-2,-3.072953E-1,3.096868E-1,-8.287498E1,-1.371854E0,-1.097483E0,1.756831E0,-1.413402E2,-2.101711E0,6.421086E1,3.490000E2,3.841192E-2,-3.072953E-1,3.096868E-1,-8.287498E1,9.024636E2,5.613306E2,1.314922E0,4.795295E-2
7.000000E0,2.064767E-2,1.181002E0,1.181182E0,8.899839E1,2.880894E-2,-2.976924E-1,2.990831E-1,-8.447246E1,9.602979E-1,1.371854E-1,9.700474E-1,8.130102E0,-1.640527E0,-4.773040E1,3.500000E2,2.880894E-2,-2.976924E-1,2.990831E-1,-8.447246E1,8.971310E2,5.621726E2,1.322311E0,4.472535E-2
7.020000E0,2.064767E-2,1.176392E0,1.176574E0,8.899447E1,5.761788E-2,-2.688834E-1,2.749875E-1,-7.790524E1,3.858931E-17,5.487417E-1,5.487417E-1,9.000000E1,-3.050106E0,-6.708197E-1,3.510000E2,5.761788E-2,-2.688834E-1,2.749875E-1,-7.790524E1,8.937630E2,5.621726E2,1.326920E0,3.780906E-2
7.040000E0,2.295238E-2,1.170246E0,1.170472E0,8.887639E1,5.761788E-2,-2.976924E-1,3.032170E-1,-7.904594E1,-8.231125E-1,6.859271E-1,1.071452E0,1.401944E2,-3.090965E0,4.032063E1,3.520000E2,5.761788E-2,-2.976924E-1,3.032170E-1,-7.904594E1,8.892723E2,5.638565E2,1.333484E0,4.597028E-2
7.060000E0,2.295238E-2,1.164485E0,1.164711E0,8.887083E1,-1.688282E-17,-2.400745E-1,2.400745E-1,-9.000000E1,-5.487417E-1,-6.859271E-1,8.784153E-1,-1.286598E2,-2.323549E-1,2.479803E1,3.530000E2,-1.688282E-17,-2.400745E-1,2.400745E-1,-9.000000E1,8.850624E2,5.638565E2,1.339246E0,2.881788E-2
7.080000E0,2.295238E-2,1.160644E0,1.160870E0,8.886709E1,3.841192E-2,-2.976924E-1,3.001603E-1,-8.264762E1,5.487417E-1,6.859271E-1,8.784153E-1,5.134019E1,-2.200258E0,-2.682592E1,3.540000E2,3.841192E-2,-2.976924E-1,3.001603E-1,-8.264762E1,8.822557E2,5.638565E2,1.343087E0,4.504811E-2
7.100000E0,2.448886E-2,1.152577E0,1.152837E0,8.878282E1,3.841192E-2,-2.688834E-1,2.716133E-1,-8.186990E1,-2.743708E-1,1.371854E0,1.399022E0,1.013099E2,-2.177989E0,1.452430E1,3.550000E2,3.841192E-2,-2.688834E-1,2.716133E-1,-8.186990E1,8.763617E2,5.649792E2,1.351299E0,3.688689E-2
7.120000E0,2.448886E-2,1.149888E0,1.150149E0,8.877997E1,9.602979E-3,-1.824566E-1,1.827091E-1,-8.698721E1,-4.115563E-1,-9.602979E-1,1.044773E0,-1.131986E2,-6.740459E-1,1.835240E1,3.560000E2,9.602979E-3,-1.824566E-1,1.827091E-1,-8.698721E1,8.743971E2,5.649792E2,1.353988E0,1.669132E-2
7.140000E0,2.487298E-2,1.145279E0,1.145549E0,8.875586E1,2.880894E-2,-3.265013E-1,3.277698E-1,-8.495755E1,6.859271E-1,-4.389933E0,4.443198E0,-8.111934E1,-1.801545E0,-3.993438E1,3.570000E2,2.880894E-2,-3.265013E-1,3.277698E-1,-8.495755E1,8.710291E2,5.652599E2,1.358613E0,5.371653E-2
7.160000E0,2.564122E-2,1.136828E0,1.137117E0,8.870791E1,3.841192E-2,-3.841192E-1,3.860350E-1,-8.428941E1,1.646225E0,-1.157679E-16,1.646225E0,-4.029226E-15,-2.369609E0,-8.474655E1,3.580000E2,3.841192E-2,-3.841192E-1,3.860350E-1,-8.428941E1,8.648545E2,5.658212E2,1.367098E0,7.451151E-2
7.180000E0,2.640945E-2,1.129914E0,1.130223E0,8.866107E1,8.642681E-2,-3.072953E-1,3.192178E-1,-7.429136E1,6.859271E-1,3.566821E0,3.632177E0,7.911447E1,-4.753846E0,-3.224503E1,3.590000E2,8.642681E-2,-3.072953E-1,3.192178E-1,-7.429136E1,8.598025E2,5.663825E2,1.374055E0,5.095001E-2
7.200000E0,2.909829E-2,1.124536E0,1.124913E0,8.851776E1,8.642681E-2,-2.400745E-1,2.551575E-1,-7.020112E1,-1.234669E0,9.602979E-1,1.564154E0,1.421250E2,-4.704131E0,6.260825E1,3.600000E2,8.642681E-2,-2.400745E-1,2.551575E-1,-7.020112E1,8.558732E2,5.683472E2,1.380068E0,3.255268E-2
7.220000E0,2.986653E-2,1.120311E0,1.120709E0,8.847291E1,1.920596E-2,-2.592804E-1,2.599908E-1,-8.576361E1,8.231125E-1,-9.602979E-1,1.264787E0,-4.939871E1,-1.331754E0,-4.620113E1,3.610000E2,1.920596E-2,-2.592804E-1,2.599908E-1,-8.576361E1,8.527859E2,5.689085E2,1.384362E0,3.379761E-2
7.240000E0,2.986653E-2,1.114165E0,1.114565E0,8.846449E1,1.056328E-1,-2.976924E-1,3.158782E-1,-7.046335E1,9.602979E-1,-1.371854E-1,9.700474E-1,-8.130102E0,-5.865786E0,-5.099847E1,3.620000E2,1.056328E-1,-2.976924E-1,3.158782E-1,-7.046335E1,8.482952E2,5.689085E2,1.390508E0,4.988951E-2
7.260000E0,3.409184E-2,1.108403E0,1.108927E0,8.823827E1,1.056328E-1,-2.592804E-1,2.799726E-1,-6.783365E1,-2.057781E0,9.602979E-1,2.270823E0,1.549831E2,-5.839101E0,1.065922E2,3.630000E2,1.056328E-1,-2.592804E-1,2.799726E-1,-6.783365E1,8.440852E2,5.719958E2,1.397653E0,3.919232E-2
7.280000E0,3.409184E-2,1.103794E0,1.104320E0,8.823092E1,-1.920596E-2,-2.496775E-1,2.504151E-1,-9.439871E1,-3.018079E0,2.122412E-16,3.018079E0,1.800000E2,6.006856E-1,1.549411E2,3.640000E2,-1.920596E-2,-2.496775E-1,2.504151E-1,-9.439871E1,8.407173E2,5.719958E2,1.402263E0,3.135385E-2
7.300000E0,3.332360E-2,1.098416E0,1.098922E0,8.826230E1,-9.602979E-3,-2.688834E-1,2.690548E-1,-9.204541E1,4.115563E-1,-8.231125E-1,9.202678E-1,-6.343495E1,6.798700E-2,-2.287296E1,3.650000E2,-9.602979E-3,-2.688834E-1,2.690548E-1,-9.204541E1,8.367879E2,5.714345E2,1.407695E0,3.619526E-2
7.320000E0,3.370772E-2,1.093039E0,1.093558E0,8.823364E1,9.602979E-3,-2.784864E-1,2.786519E-1,-8.802507E1,1.783410E0,-9.602979E-1,2.025518E0,-2.830076E1,-9.503670E-1,-9.583192E1,3.660000E2,9.602979E-3,-2.784864E-1,2.786519E-1,-8.802507E1,8.328586E2,5.717152E2,1.413086E0,3.882345E-2
7.340000E0,3.370772E-2,1.087277E0,1.087799E0,8.822429E1,4.801490E-2,-3.072953E-1,3.110239E-1,-8.111934E1,6.859271E-1,-5.487417E-1,8.784153E-1,-3.865981E1,-3.044808E0,-3.817491E1,3.670000E2,4.801490E-2,-3.072953E-1,3.110239E-1,-8.111934E1,8.286486E2,5.717152E2,1.418848E0,4.836793E-2
7.360000E0,3.562831E-2,1.080747E0,1.081334E0,8.811185E1,5.761788E-2,-3.072953E-1,3.126504E-1,-7.938034E1,8.231125E-1,8.231125E-1,1.164057E0,4.500000E1,-3.575031E0,-4.384086E1,3.680000E2,5.761788E-2,-3.072953E-1,3.126504E-1,-7.938034E1,8.238773E2,5.731185E2,1.425655E0,4.887512E-2
7.380000E0,3.601243E-2,1.074985E0,1.075588E0,8.808129E1,5.761788E-2,-2.688834E-1,2.749875E-1,-7.790524E1,-1.097483E0,2.469338E0,2.702239E0,1.139625E2,-3.555807E0,6.137070E1,3.690000E2,5.761788E-2,-2.688834E-1,2.749875E-1,-7.790524E1,8.196674E2,5.733992E2,1.431429E0,3.780906E-2
7.400000E0,3.793303E-2,1.069991E0,1.070664E0,8.796962E1,3.841192E-2,-2.112655E-1,2.147291E-1,-7.969515E1,-8.944962E-1,-1.388980E0,1.652086E0,-1.227813E2,-2.440876E0,4.422052E1,3.700000E2,3.841192E-2,-2.112655E-1,2.147291E-1,-7.969515E1,8.160187E2,5.748025E2,1.436779E0,2.305430E-2
7.420000E0,3.754891E-2,1.066534E0,1.067195E0,8.798365E1,-2.498427E-3,-2.982918E-1,2.983022E-1,-9.047989E1,-2.093493E-1,-2.074427E0,2.084964E0,-9.576273E1,-4.368043E-1,5.801547E0,3.710000E2,-2.498427E-3,-2.982918E-1,2.983022E-1,-9.047989E1,8.134927E2,5.745218E2,1.440258E0,4.449211E-2
7.440000E0,3.783309E-2,1.058060E0,1.058736E0,8.795214E1,3.943846E-2,-3.465895E-1,3.488262E-1,-8.350823E1,1.404645E0,1.839809E-1,1.416643E0,7.462142E0,-2.807070E0,-7.652699E1,3.720000E2,3.943846E-2,-3.465895E-1,3.488262E-1,-8.350823E1,8.073006E2,5.747295E2,1.448737E0,6.083985E-2
7.460000E0,3.912645E-2,1.052671E0,1.053398E0,8.787137E1,5.927883E-2,-2.532823E-1,2.601267E-1,-7.682745E1,7.978241E-1,1.665111E0,1.846380E0,6.439898E1,-3.731133E0,-4.203808E1,3.730000E2,5.927883E-2,-2.532823E-1,2.601267E-1,-7.682745E1,8.033630E2,5.756745E2,1.454279E0,3.383294E-2
7.480000E0,4.020424E-2,1.047928E0,1.048699E0,8.780290E1,6.466781E-2,-2.802272E-1,2.875921E-1,-7.700538E1,-7.698549E-1,4.619129E-1,8.977974E-1,1.490362E2,-4.124550E0,4.156177E1,3.740000E2,6.466781E-2,-2.802272E-1,2.875921E-1,-7.700538E1,7.998979E2,5.764620E2,1.459142E0,4.135460E-2
7.500000E0,4.171316E-2,1.041462E0,1.042297E0,8.770639E1,3.772289E-2,-2.586712E-1,2.614074E-1,-8.170286E1,-1.000811E0,-1.077797E0,1.470806E0,-1.328789E2,-2.627033E0,5.118280E1,3.750000E2,3.772289E-2,-2.586712E-1,2.614074E-1,-8.170286E1,7.951728E2,5.775645E2,1.465783E0,3.416691E-2
7.520000E0,4.171316E-2,1.037582E0,1.038420E0,8.769782E1,1.077797E-2,-2.856162E-1,2.858194E-1,-8.783892E1,-4.619129E-1,-1.000811E0,1.102264E0,-1.147751E2,-1.233832E0,2.177782E1,3.760000E2,1.077797E-2,-2.856162E-1,2.858194E-1,-8.783892E1,7.923378E2,5.775645E2,1.469663E0,4.084638E-2
7.540000E0,4.214428E-2,1.030037E0,1.030899E0,8.765703E1,2.694492E-2,-3.395060E-1,3.405736E-1,-8.546223E1,6.928694E-1,-1.000811E0,1.217247E0,-5.530485E1,-2.267529E0,-4.186554E1,3.770000E2,2.694492E-2,-3.395060E-1,3.405736E-1,-8.546223E1,7.868251E2,5.778795E2,1.477220E0,5.799518E-2
7.560000E0,4.279096E-2,1.024001E0,1.024895E0,8.760712E1,3.772289E-2,-3.017831E-1,3.041317E-1,-8.287498E1,6.928694E-1,2.309565E0,2.411256E0,7.330076E1,-2.813254E0,-3.497201E1,3.780000E2,3.772289E-2,-3.017831E-1,3.041317E-1,-8.287498E1,7.824151E2,5.783520E2,1.483290E0,4.624803E-2
7.580000E0,4.365319E-2,1.017966E0,1.018901E0,8.754450E1,5.388984E-2,-2.586712E-1,2.642251E-1,-7.823171E1,1.231768E0,1.539710E-1,1.241354E0,7.125016E0,-3.650284E0,-7.121219E1,3.790000E2,5.388984E-2,-2.586712E-1,2.642251E-1,-7.823171E1,7.780050E2,5.789821E2,1.489387E0,3.490746E-2
7.600000E0,4.494655E-2,1.013654E0,1.014650E0,8.746111E1,8.622375E-2,-2.748382E-1,2.880461E-1,-7.258203E1,-3.079420E-1,-5.388984E-1,6.206769E-1,-1.197449E2,-5.565462E0,1.409643E1,3.800000E2,8.622375E-2,-2.748382E-1,2.880461E-1,-7.258203E1,7.748549E2,5.799271E2,1.493888E0,4.148528E-2
7.620000E0,4.710214E-2,1.006972E0,1.008073E0,8.732188E1,5.388984E-2,-3.071721E-1,3.118635E-1,-8.004937E1,-1.693681E0,-2.309565E-1,1.709355E0,-1.722348E2,-3.854717E0,9.397085E1,3.810000E2,5.388984E-2,-3.071721E-1,3.118635E-1,-8.004937E1,7.699723E2,5.815021E2,1.500909E0,4.862941E-2
7.640000E0,4.710214E-2,1.001368E0,1.002475E0,8.730692E1,-1.894855E-17,-2.694492E-1,2.694492E-1,-9.000000E1,0.000000E0,0.000000E0,0.000000E0,0.000000E0,-7.233014E-1,-2.622289E0,3.820000E2,-1.894855E-17,-2.694492E-1,2.694492E-1,-9.000000E1,7.658772E2,5.815021E2,1.506514E0,3.630144E-2
7.660000E0,4.710214E-2,9.961942E-1,9.973071E-1,8.729295E1,5.388984E-2,-3.017831E-1,3.065569E-1,-7.987533E1,7.698549E-1,4.619129E-1,8.977974E-1,3.096376E1,-3.933970E0,-4.398386E1,3.830000E2,5.388984E-2,-3.017831E-1,3.065569E-1,-7.987533E1,7.620971E2,5.815021E2,1.511687E0,4.698858E-2
7.680000E0,4.925774E-2,9.892963E-1,9.905218E-1,8.714956E1,5.388984E-2,-2.748382E-1,2.800717E-1,-7.890628E1,1.539710E-1,2.309565E-1,2.775751E-1,5.630993E1,-3.880598E0,-1.000073E1,3.840000E2,5.388984E-2,-2.748382E-1,2.800717E-1,-7.890628E1,7.570570E2,5.830771E2,1.518914E0,3.922007E-2
7.700000E0,4.925774E-2,9.852006E-1,9.864313E-1,8.713773E1,3.233391E-2,-2.586712E-1,2.606843E-1,-8.287498E1,-9.238259E-1,-6.158839E-1,1.110301E0,-1.463099E2,-2.639448E0,4.963303E1,3.850000E2,3.233391E-2,-2.586712E-1,2.606843E-1,-8.287498E1,7.540645E2,5.830771E2,1.523010E0,3.397815E-2
7.720000E0,5.055109E-2,9.789494E-1,9.802537E-1,8.704398E1,3.772289E-2,-3.233391E-1,3.255321E-1,-8.334557E1,3.849274E-1,-2.155594E0,2.189692E0,-7.987533E1,-3.167414E0,-3.062626E1,3.860000E2,3.772289E-2,-3.233391E-1,3.255321E-1,-8.334557E1,7.494969E2,5.840222E2,1.529393E0,5.298558E-2
7.740000E0,5.076665E-2,9.722671E-1,9.735916E-1,8.701103E1,3.233391E-2,-3.395060E-1,3.410422E-1,-8.455967E1,-6.158839E-1,8.468404E-1,1.047116E0,1.260274E2,-2.951378E0,3.702186E1,3.870000E2,3.233391E-2,-3.395060E-1,3.410422E-1,-8.455967E1,7.446143E2,5.841797E2,1.536079E0,5.815490E-2
7.760000E0,5.184445E-2,9.653692E-1,9.667603E-1,8.692592E1,2.694492E-2,-2.963941E-1,2.976164E-1,-8.480557E1,3.849274E-1,2.386550E0,2.417393E0,8.083765E1,-2.523620E0,-1.685458E1,3.880000E2,2.694492E-2,-2.963941E-1,2.976164E-1,-8.480557E1,7.395742E2,5.849672E2,1.543061E0,4.428775E-2
7.780000E0,5.184445E-2,9.604113E-1,9.618096E-1,8.691009E1,3.233391E-2,-2.317263E-1,2.339713E-1,-8.205653E1,-4.619129E-1,2.309565E-1,5.164344E-1,1.534349E2,-2.675438E0,2.667000E1,3.890000E2,3.233391E-2,-2.317263E-1,2.339713E-1,-8.205653E1,7.359516E2,5.849672E2,1.548019E0,2.737128E-2
7.800000E0,5.313781E-2,9.561001E-1,9.575756E-1,8.681891E1,2.694492E-2,-2.802272E-1,2.815196E-1,-8.450768E1,2.309565E-1,-2.001623E0,2.014903E0,-8.341806E1,-2.531929E0,-2.197137E1,3.900000E2,2.694492E-2,-2.802272E-1,2.815196E-1,-8.450768E1,7.328015E2,5.859122E2,1.552520E0,3.962665E-2
7.820000E0,5.292225E-2,9.492022E-1,9.506764E-1,8.680881E1,2.155594E-2,-3.341170E-1,3.348117E-1,-8.630861E1,-1.539710E-1,-9.238259E-1,9.365689E-1,-9.946232E1,-2.430923E0,4.330084E0,3.910000E2,2.155594E-2,-3.341170E-1,3.348117E-1,-8.630861E1,7.277614E2,5.857547E2,1.559421E0,5.604942E-2
7.840000E0,5.400004E-2,9.427355E-1,9.442808E-1,8.672167E1,3.772289E-2,-3.071721E-1,3.094797E-1,-8.299873E1,-7.698549E-2,1.000811E0,1.003768E0,9.439871E1,-3.343386E0,6.880539E0,3.920000E2,3.772289E-2,-3.071721E-1,3.094797E-1,-8.299873E1,7.230363E2,5.865422E2,1.565977E0,4.788886E-2
7.860000E0,5.443116E-2,9.369153E-1,9.384951E-1,8.667507E1,1.077797E-2,-2.910051E-1,2.912047E-1,-8.787890E1,-6.158839E-1,1.693681E0,1.802184E0,1.099831E2,-1.683325E0,4.197634E1,3.930000E2,1.077797E-2,-2.910051E-1,2.912047E-1,-8.787890E1,7.187837E2,5.868572E2,1.571813E0,4.240008E-2
7.880000E0,5.443116E-2,9.310952E-1,9.326849E-1,8.665434E1,1.077797E-2,-2.478933E-1,2.481275E-1,-8.751045E1,1.385739E0,-9.744967E-17,1.385739E0,-4.029226E-15,-1.550962E0,-8.709041E1,3.940000E2,1.077797E-2,-2.478933E-1,2.481275E-1,-8.751045E1,7.145311E2,5.868572E2,1.577633E0,3.078362E-2
7.900000E0,5.486228E-2,9.269996E-1,9.286216E-1,8.661304E1,6.466781E-2,-2.694492E-1,2.771007E-1,-7.650427E1,1.077797E0,-1.539710E-1,1.088739E0,-8.130102E0,-4.988560E0,-6.882757E1,3.950000E2,6.466781E-2,-2.694492E-1,2.771007E-1,-7.650427E1,7.115386E2,5.871722E2,1.581751E0,3.839240E-2
7.920000E0,5.701788E-2,9.203173E-1,9.220818E-1,8.645480E1,7.005679E-2,-2.856162E-1,2.940826E-1,-7.621840E1,-8.468404E-1,-2.309565E-1,8.777696E-1,-1.647449E2,-5.421656E0,4.987760E1,3.960000E2,7.005679E-2,-2.856162E-1,2.940826E-1,-7.621840E1,7.066560E2,5.887473E2,1.588773E0,4.324227E-2
7.940000E0,5.766455E-2,9.155750E-1,9.173891E-1,8.639617E1,1.616695E-2,-2.532823E-1,2.537977E-1,-8.634778E1,-1.770666E0,8.468404E-1,1.962753E0,1.544400E2,-1.997664E0,1.116043E2,3.970000E2,1.616695E-2,-2.532823E-1,2.537977E-1,-8.634778E1,7.031909E2,5.892198E2,1.593559E0,3.220664E-2
7.960000E0,5.766455E-2,9.101860E-1,9.120108E-1,8.637489E1,-1.856958E-17,-2.640602E-1,2.640602E-1,-9.000000E1,-4.619129E-1,-1.770666E0,1.829924E0,-1.046209E2,-1.048689E0,2.089182E1,3.980000E2,-1.856958E-17,-2.640602E-1,2.640602E-1,-9.000000E1,6.992533E2,5.892198E2,1.598948E0,3.486390E-2
7.980000E0,5.766455E-2,9.050126E-1,9.068478E-1,8.635422E1,-2.198032E-17,-3.125611E-1,3.125611E-1,-9.000000E1,4.619129E-1,-6.158839E-1,7.698549E-1,-5.313010E1,-1.258778E0,-3.272404E1,3.990000E2,-2.198032E-17,-3.125611E-1,3.125611E-1,-9.000000E1,6.954732E2,5.892198E2,1.604121E0,4.884722E-2
8.000000E0,5.766455E-2,8.976835E-1,8.995337E-1,8.632454E1,1.616695E-2,-3.125611E-1,3.129789E-1,-8.703906E1,1.308753E0,6.158839E-1,1.446426E0,2.520112E1,-2.306747E0,-8.246522E1,4.000000E2,1.616695E-2,-3.125611E-1,3.129789E-1,-8.703906E1,6.901181E2,5.892198E2,1.611450E0,4.897790E-2
8.020000E0,5.831123E-2,8.925101E-1,8.944129E-1,8.626195E1,5.388984E-2,-2.640602E-1,2.695031E-1,-7.846538E1,1.539710E-1,1.154782E0,1.165002E0,8.240536E1,-4.556328E0,-6.687149E0,4.010000E2,5.388984E-2,-2.640602E-1,2.695031E-1,-7.846538E1,6.863380E2,5.896923E2,1.616664E0,3.631596E-2
8.040000E0,5.982015E-2,8.871211E-1,8.891357E-1,8.614228E1,3.233391E-2,-2.748382E-1,2.767337E-1,-8.329016E1,-1.077797E0,-3.849274E-1,1.144472E0,-1.603462E2,-3.254320E0,6.606550E1,4.020000E2,3.233391E-2,-2.748382E-1,2.767337E-1,-8.329016E1,6.824005E2,5.907948E2,1.622260E0,3.829076E-2
8.060000E0,5.960459E-2,8.815166E-1,8.835294E-1,8.613178E1,-5.388984E-3,-2.802272E-1,2.802790E-1,-9.110171E1,-1.000811E0,-1.539710E0,1.836390E0,-1.230239E2,-8.795086E-1,5.633256E1,4.030000E2,-5.388984E-3,-2.802272E-1,2.802790E-1,-9.110171E1,6.783054E2,5.906373E2,1.627869E0,3.927816E-2
8.080000E0,5.960459E-2,8.759120E-1,8.779377E-1,8.610710E1,-2.311723E-17,-3.287280E-1,3.287280E-1,-9.000000E1,1.077797E0,-1.770666E0,2.072898E0,-5.867131E1,-1.459802E0,-7.997663E1,4.040000E2,-2.311723E-17,-3.287280E-1,3.287280E-1,-9.000000E1,6.742103E2,5.906373E2,1.633474E0,5.403106E-2
8.100000E0,5.960459E-2,8.683675E-1,8.704107E-1,8.607339E1,3.233391E-2,-3.664509E-1,3.678747E-1,-8.495755E1,4.619129E-1,9.238259E-1,1.032869E0,6.343495E1,-3.791716E0,-2.767235E1,4.050000E2,3.233391E-2,-3.664509E-1,3.678747E-1,-8.495755E1,6.686977E2,5.906373E2,1.641018E0,6.766588E-2
8.120000E0,6.089794E-2,8.612540E-1,8.634043E-1,8.595544E1,3.233391E-2,-2.910051E-1,2.927960E-1,-8.365981E1,-4.619129E-1,1.077797E0,1.172608E0,1.131986E2,-3.481266E0,3.362875E1,4.060000E2,3.233391E-2,-2.910051E-1,2.927960E-1,-8.365981E1,6.635001E2,5.915823E2,1.648248E0,4.286474E-2
8.140000E0,6.089794E-2,8.567273E-1,8.588889E-1,8.593414E1,-2.084340E-17,-2.963941E-1,2.963941E-1,-9.000000E1,-9.238259E-1,8.468404E-1,1.253233E0,1.374896E2,-1.406553E0,6.373091E1,4.070000E2,-2.084340E-17,-2.963941E-1,2.963941E-1,-9.000000E1,6.601925E2,5.915823E2,1.652775E0,4.392474E-2
8.160000E0,6.089794E-2,8.493982E-1,8.515785E-1,8.589917E1,-2.084340E-17,-2.963941E-1,2.963941E-1,-9.000000E1,3.079420E-1,-1.000811E0,1.047116E0,-7.289727E1,-1.421484E0,-2.675309E1,4.080000E2,-2.084340E-17,-2.963941E-1,2.963941E-1,-9.000000E1,6.548374E2,5.915823E2,1.660104E0,4.392474E-2
8.180000E0,6.089794E-2,8.448715E-1,8.470634E-1,8.587728E1,1.077797E-2,-2.963941E-1,2.965900E-1,-8.791743E1,1.539710E-1,8.468404E-1,8.607239E-1,7.969515E1,-2.179576E0,-7.496309E0,4.090000E2,1.077797E-2,-2.963941E-1,2.965900E-1,-8.791743E1,6.515298E2,5.915823E2,1.664631E0,4.398282E-2
8.200000E0,6.132906E-2,8.375425E-1,8.397849E-1,8.581199E1,1.077797E-2,-3.017831E-1,3.019755E-1,-8.795459E1,-1.539710E-1,-9.238259E-1,9.365689E-1,-9.946232E1,-2.226235E0,4.646661E0,4.100000E2,1.077797E-2,-3.017831E-1,3.019755E-1,-8.795459E1,6.461747E2,5.918973E2,1.671972E0,4.559461E-2
8.220000E0,6.132906E-2,8.328002E-1,8.350553E-1,8.578823E1,-2.084340E-17,-2.963941E-1,2.963941E-1,-9.000000E1,-3.079420E-1,1.616695E0,1.645762E0,1.007843E2,-1.497892E0,2.793529E1,4.110000E2,-2.084340E-17,-2.963941E-1,2.963941E-1,-9.000000E1,6.427096E2,5.918973E2,1.676715E0,4.392474E-2
8.240000E0,6.132906E-2,8.256867E-1,8.279612E-1,8.575207E1,-1.932752E-17,-2.748382E-1,2.748382E-1,-9.000000E1,1.231768E0,3.849274E-1,1.290512E0,1.735402E1,-1.403380E0,-8.490489E1,4.120000E2,-1.932752E-17,-2.748382E-1,2.748382E-1,-9.000000E1,6.375120E2,5.918973E2,1.683828E0,3.776802E-2
8.260000E0,6.132906E-2,8.218066E-1,8.240919E-1,8.573209E1,4.311187E-2,-2.425043E-1,2.463066E-1,-7.991940E1,-5.413871E-18,-7.698549E-2,7.698549E-2,-9.000000E1,-4.267428E0,-1.814868E0,4.130000E2,4.311187E-2,-2.425043E-1,2.463066E-1,-7.991940E1,6.346770E2,5.918973E2,1.687708E0,3.033348E-2
8.280000E0,6.305354E-2,8.159865E-1,8.184191E-1,8.558138E1,2.155594E-2,-3.017831E-1,3.025520E-1,-8.591438E1,-9.238259E-1,-2.463536E0,2.631057E0,-1.105560E2,-3.101060E0,4.993240E1,4.140000E2,2.155594E-2,-3.017831E-1,3.025520E-1,-8.591438E1,6.304244E2,5.931574E2,1.693778E0,4.576885E-2
8.300000E0,6.219130E-2,8.097353E-1,8.121201E-1,8.560805E1,-2.155594E-2,-3.341170E-1,3.348117E-1,-9.369139E1,-9.238259E-1,1.847652E0,2.065737E0,1.165651E2,-3.024502E-1,7.323709E1,4.150000E2,-2.155594E-2,-3.341170E-1,3.348117E-1,-9.369139E1,6.258568E2,5.925273E2,1.700089E0,5.604942E-2
8.320000E0,6.219130E-2,8.026219E-1,8.050277E-1,8.556928E1,-1.743266E-17,-2.478933E-1,2.478933E-1,-9.000000E1,1.385739E0,4.619129E-1,1.460697E0,1.843495E1,-1.355801E0,-9.705804E1,4.160000E2,-1.743266E-17,-2.478933E-1,2.478933E-1,-9.000000E1,6.206592E2,5.925273E2,1.707202E0,3.072554E-2
8.340000E0,6.219130E-2,7.998196E-1,8.022338E-1,8.555382E1,2.694492E-2,-2.640602E-1,2.654314E-1,-8.417366E1,-5.388984E-1,-2.309565E-1,5.863040E-1,-1.568014E2,-3.408118E0,3.641482E1,4.170000E2,2.694492E-2,-2.640602E-1,2.654314E-1,-8.417366E1,6.186116E2,5.925273E2,1.710005E0,3.522692E-2
8.360000E0,6.326910E-2,7.920595E-1,7.945824E-1,8.543295E1,-5.388984E-3,-3.179501E-1,3.179957E-1,-9.097102E1,6.928694E-1,-1.000811E0,1.217247E0,-5.530485E1,-1.398804E0,-5.772892E1,4.180000E2,-5.388984E-3,-3.179501E-1,3.179957E-1,-9.097102E1,6.129415E2,5.933149E2,1.717839E0,5.056064E-2
8.380000E0,6.197574E-2,7.871016E-1,7.895378E-1,8.549787E1,2.155594E-2,-2.640602E-1,2.649386E-1,-8.533314E1,-1.231768E0,-1.462724E0,1.912280E0,-1.301009E2,-3.106451E0,7.947523E1,4.190000E2,2.155594E-2,-2.640602E-1,2.649386E-1,-8.533314E1,6.093189E2,5.923698E2,1.722963E0,3.509623E-2
