t (s),U1(V),U2(V)
9.14700000,0.00526000,0.00000000
9.14720000,0.01051900,0.00000000
9.14740000,0.00526000,0.00000000
9.14760000,0.00526000,0.00000000
9.14780000,0.01051900,0.00000000
9.14800000,0.01051900,0.00000000
9.14820000,0.01051900,0.00526000
9.14840000,0.00526000,0.00000000
9.14860000,0.01051900,0.00000000
9.14880000,0.00526000,0.00526000
9.14900000,0.01051900,0.00000000
9.14920000,0.00526000,0.00526000
9.14940000,0.01051900,0.00000000
9.14960000,0.01051900,0.00000000
9.14980000,0.00526000,0.00000000
9.15000000,0.00526000,0.00000000
9.15020000,0.01051900,0.00526000
9.15040000,0.01051900,0.00526000
9.15060000,0.01051900,0.00000000
9.15080000,0.00526000,0.00000000
9.15100000,0.00526000,0.00000000
9.15120000,0.01051900,0.00000000
9.15140000,0.00526000,0.00000000
9.15160000,0.01051900,0.00000000
9.15180000,0.01051900,0.00000000
9.15200000,0.00526000,0.00526000
9.15220000,0.00526000,0.00000000
9.15240000,0.00526000,0.00000000
9.15260000,0.00526000,0.00526000
9.15280000,0.01051900,0.00000000
9.15300000,0.00526000,0.00000000
9.15320000,0.00526000,0.00526000
9.15340000,0.01051900,0.00000000
9.15360000,0.01051900,0.00000000
9.15380000,0.00526000,0.00526000
9.15400000,0.01051900,0.00000000
9.15420000,0.00526000,0.00526000
9.15440000,0.01051900,0.00000000
9.15460000,0.01051900,0.00526000
9.15480000,0.01051900,0.00000000
9.15500000,0.01051900,0.00000000
9.15520000,0.00526000,0.00000000
9.15540000,0.00526000,0.00526000
9.15560000,0.01051900,0.00000000
9.15580000,0.00526000,0.00526000
9.15600000,0.00526000,0.00000000
9.15620000,0.01051900,0.00000000
9.15640000,0.00526000,0.00526000
9.15660000,0.01051900,0.00000000
9.15680000,0.01051900,0.00000000
9.15700000,0.01051900,0.00000000
9.15720000,0.00526000,0.00000000
9.15740000,0.01051900,0.00000000
9.15760000,0.01051900,0.00000000
9.15780000,0.01051900,0.00000000
9.15800000,0.00526000,0.00000000
9.15820000,0.00526000,0.00000000
9.15840000,0.00526000,0.00000000
9.15860000,0.00526000,0.00526000
9.15880000,0.00526000,0.00000000
9.15900000,0.00526000,0.00526000
9.15920000,0.00526000,0.00000000
9.15940000,0.00526000,0.00526000
9.15960000,0.00526000,0.00000000
9.15980000,0.01051900,0.00526000
9.16000000,0.01051900,0.00526000
9.16020000,0.00526000,0.00526000
9.16040000,0.01051900,0.00526000
9.16060000,0.01051900,0.00000000
9.16080000,0.00526000,0.00000000
9.16100000,0.00526000,0.00000000
9.16120000,0.00526000,0.00526000
9.16140000,0.00526000,0.00000000
9.16160000,0.01051900,0.00000000
9.16180000,0.01051900,0.00526000
9.16200000,0.00526000,0.00000000
9.16220000,0.00526000,0.00526000
9.16240000,0.00526000,0.00526000
9.16260000,0.00526000,0.00526000
9.16280000,0.01051900,0.00000000
9.16300000,0.01051900,0.00526000
9.16320000,0.00526000,0.00526000
9.16340000,0.01051900,0.00000000
9.16360000,0.00526000,0.00526000
9.16380000,0.01051900,0.00000000
9.16400000,0.01051900,0.00000000
9.16420000,0.01051900,0.00000000
9.16440000,0.00526000,0.00000000
9.16460000,0.00526000,0.00526000
9.16480000,0.00526000,0.00000000
9.16500000,0.01051900,0.00000000
9.16520000,0.00526000,0.00526000
9.16540000,0.00526000,0.00526000
9.16560000,0.01051900,0.00000000
9.16580000,0.00526000,0.00000000
9.16600000,0.00526000,0.00526000
9.16620000,0.00526000,0.00526000
9.16640000,0.01051900,0.00526000
9.16660000,0.00526000,0.00000000
9.16680000,0.01051900,0.00000000
9.16700000,0.01051900,0.00000000
9.16720000,0.01051900,0.00000000
9.16740000,0.00526000,0.00000000
9.16760000,0.00526000,0.00000000
9.16780000,0.00526000,0.00526000
9.16800000,0.01051900,0.00000000
9.16820000,0.00526000,0.00000000
9.16840000,0.01051900,0.00000000
9.16860000,0.00526000,0.00000000
9.16880000,0.00526000,0.00000000
9.16900000,0.01051900,0.00526000
9.16920000,0.00526000,0.00000000
9.16940000,0.01051900,0.00526000
9.16960000,0.01051900,0.00000000
9.16980000,0.00526000,0.00000000
9.17000000,0.00526000,0.00000000
9.17020000,0.01051900,0.00526000
9.17040000,0.00526000,0.00000000
9.17060000,0.01051900,0.00000000
9.17080000,0.01051900,0.00000000
9.17100000,0.01051900,0.00000000
9.17120000,0.01051900,0.00000000
9.17140000,0.00526000,0.00526000
9.17160000,0.01051900,0.00000000
9.17180000,0.00526000,0.00000000
9.17200000,0.01051900,0.00000000
9.17220000,0.00526000,0.00526000
9.17240000,0.01051900,0.00000000
9.17260000,0.01051900,0.00000000
9.17280000,0.00526000,0.00526000
9.17300000,0.00526000,0.00000000
9.17320000,0.01051900,0.00526000
9.17340000,0.01051900,0.00000000
9.17360000,0.01051900,0.00000000
9.17380000,0.00526000,0.00000000
9.17400000,0.00526000,0.00526000
9.17420000,0.01051900,0.00526000
9.17440000,0.00526000,0.00000000
9.17460000,0.01051900,0.00000000
9.17480000,0.01051900,0.00526000
9.17500000,0.01051900,0.00000000
9.17520000,0.00526000,0.00526000
9.17540000,0.01051900,0.00526000
9.17560000,0.00526000,0.00526000
9.17580000,0.01051900,0.00526000
9.17600000,0.00526000,0.00526000
9.17620000,0.00526000,0.00000000
9.17640000,0.00526000,0.00000000
9.17660000,0.01051900,0.00000000
9.17680000,0.00526000,0.00526000
9.17700000,0.00526000,0.00000000
9.17720000,0.00526000,0.00526000
9.17740000,0.00526000,0.00526000
9.17760000,0.00526000,0.00526000
9.17780000,0.00526000,0.00000000
9.17800000,0.01051900,0.00000000
9.17820000,0.00526000,0.00000000
9.17840000,0.01051900,0.00000000
9.17860000,0.00526000,0.00000000
9.17880000,0.01051900,0.00526000
9.17900000,0.01051900,0.00000000
9.17920000,0.01051900,0.00000000
9.17940000,0.01051900,0.00526000
9.17960000,0.00526000,0.00000000
9.17980000,0.01051900,0.00000000
9.18000000,0.00526000,0.00000000
9.18020000,0.00526000,0.00526000
9.18040000,0.01051900,0.00000000
9.18060000,0.00526000,0.00000000
9.18080000,0.00526000,0.00000000
9.18100000,0.01051900,0.00000000
9.18120000,0.01051900,0.00526000
9.18140000,0.01051900,0.00000000
9.18160000,0.01051900,0.00000000
9.18180000,0.00526000,0.00000000
9.18200000,0.01051900,0.00000000
9.18220000,0.01051900,0.00526000
9.18240000,0.00526000,0.00000000
9.18260000,0.01051900,0.00000000
9.18280000,0.01051900,0.00526000
9.18300000,0.01051900,0.00000000
9.18320000,0.01051900,0.00000000
9.18340000,0.00526000,0.00000000
9.18360000,0.01051900,0.00000000
9.18380000,0.01051900,0.00000000
9.18400000,0.01051900,0.00000000
9.18420000,0.00526000,0.00000000
9.18440000,0.00526000,0.00000000
9.18460000,0.01051900,0.00526000
9.18480000,0.00526000,0.00526000
9.18500000,0.01051900,0.00526000
9.18520000,0.01051900,0.00000000
9.18540000,0.01051900,0.00000000
9.18560000,0.01051900,0.00526000
9.18580000,0.00526000,0.00526000
9.18600000,0.01051900,0.00000000
9.18620000,0.01051900,0.00526000
9.18640000,0.01051900,0.00000000
9.18660000,0.01051900,0.00526000
9.18680000,0.01051900,0.00000000
9.18700000,0.01051900,0.00000000
9.18720000,0.01051900,0.00000000
9.18740000,0.01051900,0.00000000
9.18760000,0.01051900,0.00000000
9.18780000,0.01051900,0.00000000
9.18800000,0.00526000,0.00000000
9.18820000,0.00526000,0.00526000
9.18840000,0.01051900,0.00000000
9.18860000,0.00526000,0.00526000
9.18880000,0.01051900,0.00000000
9.18900000,0.01051900,0.00526000
9.18920000,0.01051900,0.00526000
9.18940000,0.01051900,0.00526000
9.18960000,0.00526000,0.00000000
9.18980000,0.01051900,0.00000000
9.19000000,0.01051900,0.00000000
9.19020000,0.00526000,0.00526000
9.19040000,0.00526000,0.00000000
9.19060000,0.01051900,0.00000000
9.19080000,0.00526000,0.00000000
9.19100000,0.01051900,0.00000000
9.19120000,0.01051900,0.00000000
9.19140000,0.00526000,0.00526000
9.19160000,0.01051900,0.00526000
9.19180000,0.01051900,0.00526000
9.19200000,0.01051900,0.00526000
9.19220000,0.00526000,0.00000000
9.19240000,0.01051900,0.00000000
9.19260000,0.01051900,0.00000000
9.19280000,0.01051900,0.00000000
9.19300000,0.01051900,0.00000000
9.19320000,0.00526000,0.00000000
9.19340000,0.01051900,0.00526000
9.19360000,0.01051900,0.00526000
9.19380000,0.01051900,0.00000000
9.19400000,0.01051900,0.00000000
9.19420000,0.01051900,0.00000000
9.19440000,0.00526000,0.00000000
9.19460000,0.00526000,0.00000000
9.19480000,0.01051900,0.00000000
9.19500000,0.01051900,0.00000000
9.19520000,0.01051900,0.00000000
9.19540000,0.00526000,0.00000000
9.19560000,0.01051900,0.00000000
9.19580000,0.01051900,0.00000000
9.19600000,0.00526000,0.00526000
9.19620000,0.00526000,0.00526000
9.19640000,0.01051900,0.00526000
9.19660000,0.00526000,0.00000000
9.19680000,0.00526000,0.00000000
9.19700000,0.00526000,0.00000000
9.19720000,0.00526000,0.00000000
9.19740000,0.01051900,0.00526000
9.19760000,0.01051900,0.00526000
9.19780000,0.01051900,0.00526000
9.19800000,0.01051900,0.00000000
9.19820000,0.01051900,0.00000000
9.19840000,0.00526000,0.00526000
9.19860000,0.01051900,0.00000000
9.19880000,0.00526000,0.00000000
9.19900000,0.01051900,0.00000000
9.19920000,0.00526000,0.00526000
9.19940000,0.00526000,0.00526000
9.19960000,0.01051900,0.00000000
9.19980000,0.01051900,0.00000000
9.20000000,0.00526000,0.00526000
9.20020000,0.00526000,0.00000000
9.20040000,0.01051900,0.00000000
9.20060000,0.00526000,0.00000000
9.20080000,0.01051900,0.00000000
9.20100000,0.01051900,0.00000000
9.20120000,0.00526000,0.00000000
9.20140000,0.00526000,0.00000000
9.20160000,0.01051900,0.00000000
9.20180000,0.01051900,0.00000000
9.20200000,0.01051900,0.00000000
9.20220000,0.01051900,0.00526000
9.20240000,0.01051900,0.00000000
9.20260000,0.01051900,0.00000000
9.20280000,0.01051900,0.00000000
9.20300000,0.01051900,0.00526000
9.20320000,0.01051900,0.00000000
9.20340000,0.01051900,0.00526000
9.20360000,0.01051900,0.00000000
9.20380000,0.01051900,0.00000000
9.20400000,0.00526000,0.00526000
9.20420000,0.01051900,0.00000000
9.20440000,0.01051900,0.00000000
9.20460000,0.01051900,0.00526000
9.20480000,0.01051900,0.00000000
9.20500000,0.01051900,0.00000000
9.20520000,0.01051900,0.00000000
9.20540000,0.01051900,0.00000000
9.20560000,0.01051900,0.00526000
9.20580000,0.01051900,0.00000000
9.20600000,0.01051900,0.00000000
9.20620000,0.01051900,0.00526000
9.20640000,0.00526000,0.00000000
9.20660000,0.01051900,0.00000000
9.20680000,0.01051900,0.00526000
9.20700000,0.01051900,0.00000000
9.20720000,0.00526000,0.00000000
9.20740000,0.01051900,0.00526000
9.20760000,0.00526000,0.00526000
9.20780000,0.01051900,0.00526000
9.20800000,0.01051900,0.00000000
9.20820000,0.01051900,0.00000000
9.20840000,0.01051900,0.00000000
9.20860000,0.01051900,0.00000000
9.20880000,0.01051900,0.00526000
9.20900000,0.00526000,0.00526000
9.20920000,0.01051900,0.00526000
9.20940000,0.00526000,0.00000000
9.20960000,0.01051900,0.00000000
9.20980000,0.00526000,0.00526000
9.21000000,0.00526000,0.00000000
9.21020000,0.01051900,0.00526000
9.21040000,0.00526000,0.00000000
9.21060000,0.01051900,0.00000000
9.21080000,0.01051900,0.00000000
9.21100000,0.01051900,0.00000000
9.21120000,0.00526000,0.00526000
9.21140000,0.01051900,0.00000000
9.21160000,0.01051900,0.00000000
9.21180000,0.00526000,0.00000000
9.21200000,0.00526000,0.00526000
9.21220000,0.00526000,0.00526000
9.21240000,0.01051900,0.00526000
9.21260000,0.00526000,0.00000000
9.21280000,0.01051900,0.00526000
9.21300000,0.01051900,0.00000000
9.21320000,0.00526000,0.00526000
9.21340000,0.01051900,0.00526000
9.21360000,0.01051900,0.00526000
9.21380000,0.01051900,0.00000000
9.21400000,0.01051900,0.00000000
9.21420000,0.01051900,0.00000000
9.21440000,0.01051900,0.00000000
9.21460000,0.01051900,0.00000000
9.21480000,0.01051900,0.00000000
9.21500000,0.01051900,0.00000000
9.21520000,0.01051900,0.00000000
9.21540000,0.01051900,0.00526000
9.21560000,0.01051900,0.00000000
9.21580000,0.01051900,0.00000000
9.21600000,0.01051900,0.00000000
9.21620000,0.01051900,0.00000000
9.21640000,0.01051900,0.00000000
9.21660000,0.01051900,0.00000000
9.21680000,0.01051900,0.00000000
9.21700000,0.01051900,0.00526000
9.21720000,0.01051900,0.00000000
9.21740000,0.01051900,0.00000000
9.21760000,0.01051900,0.00000000
9.21780000,0.01051900,0.00526000
9.21800000,0.01051900,0.00000000
9.21820000,0.01051900,0.00000000
9.21840000,0.01051900,0.00526000
9.21860000,0.01051900,0.00526000
9.21880000,0.01051900,0.00000000
9.21900000,0.01051900,0.00000000
9.21920000,0.01051900,0.00000000
9.21940000,0.01051900,0.00526000
9.21960000,0.01051900,0.00000000
9.21980000,0.01051900,0.00000000
9.22000000,0.01051900,0.00000000
9.22020000,0.00526000,0.00000000
9.22040000,0.01051900,0.00000000
9.22060000,0.00526000,0.00000000
9.22080000,0.01051900,0.00526000
9.22100000,0.01051900,0.00000000
9.22120000,0.01051900,0.00000000
9.22140000,0.01051900,0.00000000
9.22160000,0.01051900,0.00000000
9.22180000,0.01051900,0.00000000
9.22200000,0.01051900,0.00000000
9.22220000,0.01051900,0.00000000
9.22240000,0.01051900,0.00526000
9.22260000,0.01051900,0.00526000
9.22280000,0.01051900,0.00000000
9.22300000,0.01051900,0.00000000
9.22320000,0.01051900,0.00526000
9.22340000,0.01051900,0.00526000
9.22360000,0.01051900,0.00000000
9.22380000,0.01051900,0.00526000
9.22400000,0.01051900,0.00000000
9.22420000,0.01051900,0.00000000
9.22440000,0.01051900,0.00526000
9.22460000,0.01051900,0.00000000
9.22480000,0.00526000,0.00526000
9.22500000,0.01051900,0.00000000
9.22520000,0.01051900,0.00000000
9.22540000,0.01051900,0.00000000
9.22560000,0.01051900,0.00526000
9.22580000,0.01051900,0.00526000
9.22600000,0.01051900,0.00000000
9.22620000,0.01051900,0.00000000
9.22640000,0.01051900,0.00000000
9.22660000,0.00526000,0.00526000
9.22680000,0.01051900,0.00000000
9.22700000,0.01051900,0.00526000
9.22720000,0.01051900,0.00526000
9.22740000,0.01051900,0.00526000
9.22760000,0.00526000,0.00000000
9.22780000,0.01051900,0.00000000
9.22800000,0.01051900,0.00000000
9.22820000,0.01051900,0.00000000
9.22840000,0.01051900,0.00526000
9.22860000,0.01051900,0.00000000
9.22880000,0.01051900,0.00000000
9.22900000,0.01051900,0.00000000
9.22920000,0.01051900,0.00000000
9.22940000,0.01051900,0.00000000
9.22960000,0.01051900,0.00000000
9.22980000,0.01051900,0.00526000
9.23000000,0.01051900,0.00000000
9.23020000,0.01051900,0.00000000
9.23040000,0.01051900,0.00000000
9.23060000,0.01051900,0.00526000
9.23080000,0.01051900,0.00000000
9.23100000,0.01051900,0.00000000
9.23120000,0.01051900,0.00000000
9.23140000,0.01051900,0.00526000
9.23160000,0.01051900,0.00000000
9.23180000,0.01051900,0.00000000
9.23200000,0.01051900,0.00000000
9.23220000,0.01051900,0.00000000
9.23240000,0.01051900,0.00526000
9.23260000,0.01051900,0.00526000
9.23280000,0.00526000,0.00000000
9.23300000,0.01051900,0.00000000
9.23320000,0.01051900,0.00000000
9.23340000,0.01051900,0.00000000
9.23360000,0.01051900,0.00000000
9.23380000,0.01051900,0.00526000
9.23400000,0.01051900,0.00000000
9.23420000,0.01051900,0.00000000
9.23440000,0.01051900,0.00000000
9.23460000,0.01051900,0.00000000
9.23480000,0.01051900,0.00000000
9.23500000,0.01051900,0.00000000
9.23520000,0.01051900,0.00000000
9.23540000,0.01051900,0.00526000
9.23560000,0.01051900,0.00000000
9.23580000,0.01051900,0.00526000
9.23600000,0.01051900,0.00526000
9.23620000,0.01051900,0.00000000
9.23640000,0.01051900,0.00000000
9.23660000,0.01051900,0.00000000
9.23680000,0.01051900,0.00000000
9.23700000,0.01051900,0.00000000
9.23720000,0.01051900,0.00000000
9.23740000,0.01051900,0.00000000
9.23760000,0.01051900,0.00000000
9.23780000,0.01051900,0.00526000
9.23800000,0.01051900,0.00000000
9.23820000,0.00526000,0.00000000
9.23840000,0.01051900,0.00000000
9.23860000,0.01051900,0.00526000
9.23880000,0.01051900,0.00000000
9.23900000,0.01051900,0.00526000
9.23920000,0.01051900,0.00526000
9.23940000,0.01051900,0.00526000
9.23960000,0.00526000,0.00526000
9.23980000,0.01051900,0.00000000
9.24000000,0.01051900,0.00526000
9.24020000,0.01051900,0.00000000
9.24040000,0.01051900,0.00000000
9.24060000,0.01051900,0.00000000
9.24080000,0.01051900,0.00000000
9.24100000,0.01051900,0.00000000
9.24120000,0.01051900,0.00000000
9.24140000,0.01051900,0.00000000
9.24160000,0.01051900,0.00000000
9.24180000,0.01051900,0.00526000
9.24200000,0.01051900,0.00526000
9.24220000,0.01051900,0.00526000
9.24240000,0.01051900,0.00000000
9.24260000,0.01051900,0.00000000
9.24280000,0.00526000,0.00000000
9.24300000,0.01051900,0.00526000
9.24320000,0.01051900,0.00526000
9.24340000,0.01051900,0.00000000
9.24360000,0.01051900,0.00000000
9.24380000,0.01051900,0.00526000
9.24400000,0.01051900,0.00000000
9.24420000,0.01051900,0.00526000
9.24440000,0.01051900,0.00000000
9.24460000,0.01051900,0.00526000
9.24480000,0.01051900,0.00000000
9.24500000,0.01051900,0.00526000
9.24520000,0.01051900,0.00000000
9.24540000,0.01051900,0.00000000
9.24560000,0.01051900,0.00000000
9.24580000,0.01051900,0.00000000
9.24600000,0.01051900,0.00000000
9.24620000,0.01051900,0.00000000
9.24640000,0.01051900,0.00526000
9.24660000,0.01051900,0.00000000
9.24680000,0.01051900,0.00526000
9.24700000,0.01051900,0.00000000
9.24720000,0.01051900,0.00000000
9.24740000,0.01051900,0.00000000
9.24760000,0.01051900,0.00526000
9.24780000,0.01051900,0.00000000
9.24800000,0.01051900,0.00526000
9.24820000,0.01051900,0.00000000
9.24840000,0.01051900,0.00000000
9.24860000,0.01051900,0.00526000
9.24880000,0.01051900,0.00000000
9.24900000,0.01051900,0.00000000
9.24920000,0.01051900,0.00000000
9.24940000,0.01051900,0.00000000
9.24960000,0.01051900,0.00000000
9.24980000,0.01051900,0.00000000
9.25000000,0.01051900,0.00000000
9.25020000,0.01051900,0.00000000
9.25040000,0.01051900,0.00000000
9.25060000,0.01051900,0.00000000
9.25080000,0.01051900,0.00000000
9.25100000,0.01051900,0.00000000
9.25120000,0.01051900,0.00526000
9.25140000,0.01051900,0.00526000
9.25160000,0.01051900,0.00000000
9.25180000,0.01051900,0.00000000
9.25200000,0.01051900,0.00000000
9.25220000,0.01051900,0.00526000
9.25240000,0.01051900,0.00000000
9.25260000,0.01051900,0.00526000
9.25280000,0.01051900,0.00526000
9.25300000,0.01051900,0.00000000
9.25320000,0.01051900,0.00000000
9.25340000,0.01051900,0.00526000
9.25360000,0.01051900,0.00000000
9.25380000,0.00526000,0.00000000
9.25400000,0.01051900,0.00526000
9.25420000,0.01051900,0.00000000
9.25440000,0.01051900,0.00526000
9.25460000,0.01051900,0.00000000
9.25480000,0.01051900,0.00000000
9.25500000,0.01051900,0.00000000
9.25520000,0.01051900,0.00000000
9.25540000,0.01051900,0.00000000
9.25560000,0.01051900,0.00000000
9.25580000,0.01051900,0.00000000
9.25600000,0.01051900,0.00000000
9.25620000,0.01051900,0.00000000
9.25640000,0.01051900,0.00000000
9.25660000,0.01051900,0.00000000
9.25680000,0.01051900,0.00000000
9.25700000,0.01051900,0.00000000
9.25720000,0.00526000,0.00526000
9.25740000,0.01051900,0.00526000
9.25760000,0.01051900,0.00000000
9.25780000,0.01051900,0.00526000
9.25800000,0.01051900,0.00000000
9.25820000,0.01051900,0.00000000
9.25840000,0.01051900,0.00526000
9.25860000,0.01051900,0.00000000
9.25880000,0.01051900,0.00526000
9.25900000,0.01051900,0.00526000
9.25920000,0.01051900,0.00000000
9.25940000,0.01051900,0.00000000
9.25960000,0.01051900,0.00000000
9.25980000,0.01051900,0.00000000
9.26000000,0.01051900,0.00000000
9.26020000,0.01051900,0.00000000
9.26040000,0.01051900,0.00526000
9.26060000,0.01051900,0.00526000
9.26080000,0.01051900,0.00000000
9.26100000,0.01051900,0.00000000
9.26120000,0.01051900,0.00000000
9.26140000,0.01051900,0.00526000
9.26160000,0.01051900,0.00526000
9.26180000,0.01051900,0.00000000
9.26200000,0.01051900,0.00000000
9.26220000,0.01051900,0.00000000
9.26240000,0.01051900,0.00000000
9.26260000,0.01051900,0.00000000
9.26280000,0.01051900,0.00000000
9.26300000,0.01051900,0.00000000
9.26320000,0.01051900,0.00000000
9.26340000,0.01051900,0.00526000
9.26360000,0.01051900,0.00000000
9.26380000,0.01051900,0.00000000
9.26400000,0.01051900,0.00000000
9.26420000,0.01051900,0.00526000
9.26440000,0.01051900,0.00000000
9.26460000,0.01051900,0.00000000
9.26480000,0.01051900,0.00526000
9.26500000,0.01051900,0.00000000
9.26520000,0.01051900,0.00000000
9.26540000,0.01577900,0.00000000
9.26560000,0.01051900,0.00000000
9.26580000,0.01051900,0.00000000
9.26600000,0.01051900,0.00526000
9.26620000,0.01051900,0.00000000
9.26640000,0.01051900,0.00000000
9.26660000,0.01051900,0.00000000
9.26680000,0.01051900,0.00000000
9.26700000,0.01051900,0.00000000
9.26720000,0.01051900,0.00000000
9.26740000,0.01051900,0.00526000
9.26760000,0.01051900,0.00000000
9.26780000,0.01051900,0.00526000
9.26800000,0.01051900,0.00000000
9.26820000,0.01051900,0.00000000
9.26840000,0.01577900,0.00000000
9.26860000,0.01051900,0.00000000
9.26880000,0.01051900,0.00526000
9.26900000,0.01051900,0.00000000
9.26920000,0.01051900,0.00526000
9.26940000,0.01051900,0.00526000
9.26960000,0.01051900,0.00000000
9.26980000,0.01051900,0.00000000
9.27000000,0.01051900,0.00000000
9.27020000,0.01051900,0.00000000
9.27040000,0.01051900,0.00000000
9.27060000,0.01051900,0.00000000
9.27080000,0.01051900,0.00000000
9.27100000,0.01051900,0.00000000
9.27120000,0.01051900,0.00526000
9.27140000,0.01051900,0.00000000
9.27160000,0.01051900,0.00000000
9.27180000,0.01051900,0.00000000
9.27200000,0.01051900,0.00000000
9.27220000,0.01051900,0.00000000
9.27240000,0.01051900,0.00526000
9.27260000,0.01051900,0.00000000
9.27280000,0.01051900,0.00000000
9.27300000,0.01051900,0.00000000
9.27320000,0.01051900,0.00000000
9.27340000,0.01051900,0.00000000
9.27360000,0.01051900,0.00526000
9.27380000,0.01051900,0.00000000
9.27400000,0.01051900,0.00000000
9.27420000,0.01051900,0.00526000
9.27440000,0.01051900,0.00000000
9.27460000,0.01051900,0.00000000
9.27480000,0.01051900,0.00000000
9.27500000,0.01051900,0.00000000
9.27520000,0.01051900,0.00526000
9.27540000,0.01051900,0.00000000
9.27560000,0.01051900,0.00000000
9.27580000,0.01051900,0.00526000
9.27600000,0.01051900,0.00526000
9.27620000,0.01577900,0.00000000
9.27640000,0.01051900,0.00000000
9.27660000,0.01051900,0.00526000
9.27680000,0.01051900,0.00526000
9.27700000,0.01051900,0.00000000
9.27720000,0.01051900,0.00526000
9.27740000,0.01051900,0.00526000
9.27760000,0.01051900,0.00000000
9.27780000,0.01051900,0.00000000
9.27800000,0.01051900,0.00000000
9.27820000,0.01051900,0.00000000
9.27840000,0.01051900,0.00000000
9.27860000,0.01051900,0.00000000
9.27880000,0.01051900,0.00526000
9.27900000,0.01051900,0.00000000
9.27920000,0.01051900,0.00000000
9.27940000,0.01051900,0.00000000
9.27960000,0.01051900,0.00000000
9.27980000,0.01051900,0.00526000
9.28000000,0.01577900,0.00000000
9.28020000,0.01051900,0.00526000
9.28040000,0.01051900,0.00000000
9.28060000,0.01577900,0.00526000
9.28080000,0.01051900,0.00000000
9.28100000,0.01051900,0.00000000
9.28120000,0.01051900,0.00000000
9.28140000,0.01051900,0.00000000
9.28160000,0.01051900,0.00526000
9.28180000,0.01577900,0.00000000
9.28200000,0.01051900,0.00526000
9.28220000,0.01051900,0.00000000
9.28240000,0.01051900,0.00000000
9.28260000,0.01051900,0.00000000
9.28280000,0.01051900,0.00526000
9.28300000,0.01051900,0.00000000
9.28320000,0.01051900,0.00526000
9.28340000,0.01051900,0.00000000
9.28360000,0.01051900,0.00000000
9.28380000,0.01577900,0.00000000
9.28400000,0.01051900,0.00000000
9.28420000,0.01051900,0.00000000
9.28440000,0.01051900,0.00000000
9.28460000,0.01051900,0.00000000
9.28480000,0.01051900,0.00526000
9.28500000,0.01577900,0.00000000
9.28520000,0.01051900,0.00526000
9.28540000,0.01051900,0.00526000
9.28560000,0.01051900,0.00000000
9.28580000,0.01051900,0.00000000
9.28600000,0.01051900,0.00526000
9.28620000,0.01051900,0.00000000
9.28640000,0.01051900,0.00000000
9.28660000,0.01051900,0.00000000
9.28680000,0.01051900,0.00000000
9.28700000,0.01051900,0.00000000
9.28720000,0.01051900,0.00000000
9.28740000,0.01051900,0.00526000
9.28760000,0.01051900,0.00000000
9.28780000,0.01577900,0.00000000
9.28800000,0.01051900,0.00526000
9.28820000,0.01051900,0.00000000
9.28840000,0.01051900,0.00000000
9.28860000,0.01577900,0.00000000
9.28880000,0.01051900,0.00000000
9.28900000,0.01051900,0.00000000
9.28920000,0.01051900,0.00526000
9.28940000,0.01051900,0.00526000
9.28960000,0.01577900,0.00000000
9.28980000,0.01051900,0.00526000
9.29000000,0.01051900,0.00000000
9.29020000,0.01577900,0.00000000
9.29040000,0.01051900,0.00526000
9.29060000,0.01577900,0.00000000
9.29080000,0.01051900,0.00526000
9.29100000,0.01577900,0.00000000
9.29120000,0.01051900,0.00000000
9.29140000,0.01051900,0.00526000
9.29160000,0.01051900,0.00000000
9.29180000,0.01051900,0.00000000
9.29200000,0.01051900,0.00526000
9.29220000,0.01051900,0.00000000
9.29240000,0.01051900,0.00526000
9.29260000,0.01051900,0.00526000
9.29280000,0.01051900,0.00526000
9.29300000,0.01051900,0.00000000
9.29320000,0.01051900,0.00000000
9.29340000,0.01051900,0.00000000
9.29360000,0.01051900,0.00526000
9.29380000,0.01051900,0.00000000
9.29400000,0.01051900,0.00000000
9.29420000,0.01051900,0.00000000
9.29440000,0.01051900,0.00000000
9.29460000,0.01577900,0.00000000
9.29480000,0.01577900,0.00000000
9.29500000,0.01051900,0.00000000
9.29520000,0.01051900,0.00526000
9.29540000,0.01051900,0.00000000
9.29560000,0.01051900,0.00000000
9.29580000,0.01051900,0.00000000
9.29600000,0.01051900,0.00000000
9.29620000,0.01051900,0.00000000
9.29640000,0.01051900,0.00000000
9.29660000,0.01051900,0.00000000
9.29680000,0.01051900,0.00000000
9.29700000,0.01051900,0.00000000
9.29720000,0.01051900,0.00000000
9.29740000,0.01051900,0.00000000
9.29760000,0.01051900,0.00000000
9.29780000,0.01051900,0.00526000
9.29800000,0.01577900,0.00526000
9.29820000,0.01051900,0.00000000
9.29840000,0.01051900,0.00000000
9.29860000,0.01051900,0.00526000
9.29880000,0.01577900,0.00526000
9.29900000,0.01051900,0.00000000
9.29920000,0.01051900,0.00000000
9.29940000,0.01051900,0.00526000
9.29960000,0.01051900,0.00526000
9.29980000,0.01051900,0.00000000
9.30000000,0.01051900,0.00000000
9.30020000,0.01051900,0.00000000
9.30040000,0.01051900,0.00000000
9.30060000,0.01051900,0.00000000
9.30080000,0.01051900,0.00000000
9.30100000,0.01051900,0.00000000
9.30120000,0.01051900,0.00000000
9.30140000,0.01577900,0.00526000
9.30160000,0.01051900,0.00000000
9.30180000,0.01051900,0.00000000
9.30200000,0.01051900,0.00000000
